256 256
54 119 7
54 120 1
54 121 7
54 122 9
54 123 3
54 124 6
54 125 5
54 126 7
54 127 5
54 128 5
54 129 7
54 130 8
54 131 8
54 132 2
54 133 2
54 134 3
54 135 2
54 136 2
54 137 4
54 138 9
54 139 4
54 140 2
54 141 10
54 142 4
54 143 6
54 144 7
54 145 6
54 146 2
54 147 7
54 148 10
54 149 4
54 150 4
54 151 10
54 152 10
54 153 2
54 154 9
54 155 2
54 156 2
54 157 10
54 158 2
54 159 6
54 160 10
54 161 1
54 162 9
54 163 1
54 164 7
54 165 7
54 166 5
54 167 5
54 168 1
54 169 7
54 170 4
54 171 7
54 172 6
54 173 10
54 174 4
54 175 2
54 176 8
54 177 1
54 178 4
54 179 1
54 180 7
54 181 5
54 182 2
54 183 7
54 184 9
54 185 8
54 186 7
54 187 2
54 188 6
54 189 10
54 190 1
54 191 4
54 192 6
54 193 2
54 194 8
54 195 8
54 196 2
54 197 9
54 198 1
54 199 9
54 200 8
54 201 8
54 202 2
54 203 4
54 204 6
54 205 3
54 206 4
54 207 4
54 208 9
54 209 9
54 210 4
54 211 10
54 212 9
54 213 7
54 214 1
54 215 3
54 216 5
54 217 6
54 218 4
54 219 10
54 220 7
54 221 8
54 222 4
54 223 3
54 224 10
54 225 5
54 226 6
54 227 2
54 228 8
54 229 7
54 230 4
54 231 9
54 232 1
54 233 2
54 234 8
54 235 4
54 236 2
54 237 4
54 238 8
54 239 5
54 240 8
54 241 2
54 242 2
54 243 4
54 244 4
54 245 4
54 246 1
54 247 1
54 248 1
54 249 4
54 250 6
54 251 8
54 252 7
54 253 5
54 254 8
54 255 4
55 0 6
55 1 6
55 2 3
55 3 7
55 4 3
55 5 8
55 6 4
55 7 10
55 8 9
55 9 7
55 10 5
55 11 10
55 12 8
55 13 3
55 14 1
55 15 9
55 16 5
55 17 10
55 18 1
55 19 6
55 20 7
55 21 10
55 22 1
55 23 8
55 24 4
55 25 8
55 26 10
55 27 1
55 28 3
55 29 2
55 30 3
55 31 5
55 32 2
55 33 9
55 34 8
55 35 1
55 36 4
55 37 2
55 38 2
55 39 8
55 40 1
55 41 2
55 42 6
55 43 8
55 44 5
55 45 5
55 46 5
55 47 1
55 48 3
55 49 8
55 50 7
55 51 8
55 52 10
55 53 8
55 54 7
55 55 8
55 56 5
55 57 8
55 58 2
55 59 1
55 60 7
55 61 8
55 62 3
55 63 1
55 64 5
55 65 1
55 66 8
55 67 1
55 68 2
55 69 8
55 70 5
55 71 3
55 72 10
55 73 1
55 74 2
55 75 3
55 76 2
55 77 10
55 78 7
55 79 8
55 80 9
55 81 1
55 82 1
55 83 4
55 84 1
55 85 4
55 86 10
55 87 3
55 88 4
55 89 10
55 90 9
55 91 4
55 92 1
55 93 3
55 94 8
55 95 9
55 96 7
55 97 4
55 98 8
55 99 1
55 100 9
55 101 7
55 102 3
55 103 4
55 104 10
55 105 4
55 106 9
55 107 7
55 108 9
55 109 9
55 110 5
55 111 10
55 112 5
55 113 1
55 114 10
55 115 6
55 116 5
55 117 5
55 118 10
55 119 7
55 120 2
55 121 3
55 122 8
55 123 5
55 124 3
55 125 6
55 126 1
55 127 2
55 128 3
55 129 4
55 130 1
55 131 2
55 132 4
55 133 2
55 134 1
55 135 10
55 136 7
55 137 5
55 138 7
55 139 6
55 140 1
55 141 1
55 142 6
55 143 2
55 144 9
55 145 4
55 146 4
55 147 2
55 148 5
55 149 4
55 150 4
55 151 3
55 152 9
55 153 9
55 154 5
55 155 8
55 156 7
55 157 5
55 158 6
55 159 10
55 160 3
55 161 3
55 162 3
55 163 4
55 164 7
55 165 3
55 166 10
55 167 6
55 168 10
55 169 7
55 170 4
55 171 9
55 172 9
55 173 10
55 174 7
55 175 5
55 176 5
55 177 1
55 178 10
55 179 6
55 180 4
55 181 4
55 182 2
55 183 3
55 184 4
55 185 1
55 186 5
55 187 10
55 188 1
55 189 6
55 190 5
55 191 6
55 192 9
55 193 6
55 194 9
55 195 3
55 196 3
55 197 7
55 198 6
55 199 2
55 200 5
55 201 4
55 202 3
55 203 10
55 204 7
55 205 4
55 206 2
55 207 1
55 208 9
55 209 4
55 210 10
55 211 3
55 212 8
55 213 7
55 214 5
55 215 5
55 216 9
55 217 7
55 218 9
55 219 7
55 220 7
55 221 3
55 222 3
55 223 2
55 224 2
55 225 8
55 226 3
55 227 6
55 228 6
55 229 6
55 230 6
55 231 7
55 232 7
55 233 4
55 234 2
55 235 2
55 236 2
55 237 4
55 238 3
55 239 3
55 240 9
55 241 7
55 242 9
55 243 2
55 244 2
55 245 4
55 246 8
55 247 3
55 248 2
55 249 8
55 250 8
55 251 3
55 252 10
55 253 1
55 254 8
55 255 10
56 0 5
56 1 2
56 2 8
56 3 5
56 4 2
56 5 4
56 6 9
56 7 2
56 8 5
56 9 4
56 10 8
56 11 2
56 12 2
56 13 3
56 14 9
56 15 2
56 16 5
56 17 1
56 18 9
56 19 9
56 20 7
56 21 1
56 22 8
56 23 9
56 24 3
56 25 5
56 26 9
56 27 3
56 28 9
56 29 4
56 30 5
56 31 4
56 32 10
56 33 3
56 34 1
56 35 1
56 36 4
56 37 1
56 38 2
56 39 7
56 40 7
56 41 9
56 42 1
56 43 4
56 44 3
56 45 8
56 46 3
56 47 1
56 48 5
56 49 9
56 50 5
56 51 7
56 52 2
56 53 8
56 54 3
56 55 6
56 56 7
56 57 6
56 58 5
56 59 6
56 60 6
56 61 10
56 62 4
56 63 3
56 64 1
56 65 9
56 66 4
56 67 6
56 68 8
56 69 8
56 70 3
56 71 1
56 72 7
56 73 9
56 74 2
56 75 7
56 76 3
56 77 1
56 78 9
56 79 5
56 80 8
56 81 4
56 82 5
56 83 10
56 84 9
56 85 7
56 86 4
56 87 4
56 88 5
56 89 9
56 90 3
56 91 3
56 92 3
56 93 5
56 94 3
56 95 10
56 96 7
56 97 8
56 98 4
56 99 8
56 100 5
56 101 6
56 102 10
56 103 10
56 104 10
56 105 5
56 106 8
56 107 8
56 108 10
56 109 5
56 110 9
56 111 6
56 112 10
56 113 3
56 114 7
56 115 1
56 116 2
56 117 8
56 118 6
56 119 1
56 120 7
56 121 9
56 122 4
56 123 3
56 124 2
56 125 6
56 126 2
56 127 4
56 128 4
56 129 6
56 130 10
56 131 1
56 132 7
56 133 8
56 134 9
56 135 4
56 136 9
56 137 5
56 138 7
56 139 3
56 140 4
56 141 7
56 142 5
56 143 7
56 144 7
56 145 5
56 146 7
56 147 5
56 148 2
56 149 3
56 150 4
56 151 4
56 152 6
56 153 8
56 154 3
56 155 3
56 156 2
56 157 7
56 158 9
56 159 4
56 160 10
56 161 5
56 162 6
56 163 3
56 164 9
56 165 5
56 166 6
56 167 9
56 168 9
56 169 3
56 170 3
56 171 3
56 172 6
56 173 4
56 174 6
56 175 3
56 176 4
56 177 5
56 178 4
56 179 8
56 180 6
56 181 6
56 182 4
56 183 7
56 184 2
56 185 2
56 186 2
56 187 1
56 188 7
56 189 1
56 190 2
56 191 7
56 192 4
56 193 8
56 194 6
56 195 6
56 196 1
56 197 8
56 198 7
56 199 2
56 200 6
56 201 2
56 202 5
56 203 2
56 204 2
56 205 3
56 206 1
56 207 7
56 208 8
56 209 10
56 210 4
56 211 9
56 212 6
56 213 4
56 214 7
56 215 1
56 216 3
56 217 6
56 218 9
56 219 9
56 220 4
56 221 3
56 222 6
56 223 10
56 224 6
56 225 5
56 226 2
56 227 6
56 228 3
56 229 1
56 230 8
56 231 3
56 232 9
56 233 8
56 234 8
56 235 5
56 236 7
56 237 3
56 238 8
56 239 9
56 240 7
56 241 1
56 242 6
56 243 7
56 244 3
56 245 2
56 246 5
56 247 5
56 248 10
56 249 9
56 250 6
56 251 4
56 252 5
56 253 2
56 254 5
56 255 8
57 0 4
57 1 1
57 2 6
57 3 2
57 4 3
57 5 2
57 6 10
57 7 3
57 8 10
57 9 5
57 10 4
57 11 4
57 12 9
57 13 7
57 14 7
57 15 4
57 16 6
57 17 9
57 18 7
57 19 5
57 20 9
57 21 2
57 22 10
57 23 9
57 24 7
57 25 7
57 26 9
57 27 3
57 28 2
57 29 1
57 30 8
57 31 3
57 32 10
57 33 1
57 34 4
57 35 9
57 36 10
57 37 10
57 38 5
57 39 5
57 40 10
57 41 8
57 42 9
57 43 2
57 44 1
57 45 6
57 46 9
57 47 10
57 48 7
57 49 7
57 50 8
57 51 8
57 52 9
57 53 1
57 54 9
57 55 6
57 56 1
57 57 4
57 58 5
57 59 1
57 60 8
57 61 4
57 62 4
57 63 5
57 64 7
57 65 1
57 66 7
57 67 7
57 68 1
57 69 4
57 70 5
57 71 8
57 72 1
57 73 5
57 74 5
57 75 4
57 76 9
57 77 4
57 78 7
57 79 1
57 80 3
57 81 3
57 82 3
57 83 2
57 84 9
57 85 9
57 86 4
57 87 10
57 88 3
57 89 1
57 90 7
57 91 4
57 92 8
57 93 7
57 94 10
57 95 2
57 96 3
57 97 9
57 98 5
57 99 6
57 100 7
57 101 3
57 102 1
57 103 3
57 104 7
57 105 3
57 106 8
57 107 6
57 108 10
57 109 5
57 110 5
57 111 4
57 112 1
57 113 1
57 114 2
57 115 9
57 116 5
57 117 9
57 118 7
57 119 7
57 120 6
57 121 2
57 122 8
57 123 6
57 124 10
57 125 5
57 126 8
57 127 2
57 128 7
57 129 6
57 130 7
57 131 4
57 132 9
57 133 3
57 134 10
57 135 10
57 136 10
57 137 8
57 138 10
57 139 7
57 140 4
57 141 7
57 142 6
57 143 5
57 144 9
57 145 4
57 146 5
57 147 8
57 148 8
57 149 5
57 150 1
57 151 4
57 152 2
57 153 4
57 154 7
57 155 2
57 156 9
57 157 9
57 158 1
57 159 5
57 160 3
57 161 3
57 162 2
57 163 4
57 164 8
57 165 6
57 166 10
57 167 7
57 168 10
57 169 3
57 170 5
57 171 1
57 172 4
57 173 5
57 174 7
57 175 5
57 176 3
57 177 7
57 178 4
57 179 10
57 180 10
57 181 2
57 182 7
57 183 9
57 184 2
57 185 1
57 186 6
57 187 6
57 188 9
57 189 7
57 190 9
57 191 3
57 192 7
57 193 7
57 194 8
57 195 7
57 196 3
57 197 9
57 198 6
57 199 8
57 200 6
57 201 8
57 202 3
57 203 7
57 204 7
57 205 10
57 206 4
57 207 5
57 208 1
57 209 8
57 210 4
57 211 9
57 212 4
57 213 3
57 214 10
57 215 8
57 216 9
57 217 2
57 218 6
57 219 10
57 220 7
57 221 5
57 222 3
57 223 10
57 224 9
57 225 3
57 226 6
57 227 10
57 228 9
57 229 5
57 230 4
57 231 8
57 232 6
57 233 5
57 234 5
57 235 2
57 236 10
57 237 2
57 238 10
57 239 7
57 240 7
57 241 5
57 242 2
57 243 4
57 244 10
57 245 6
57 246 8
57 247 1
57 248 7
57 249 2
57 250 1
57 251 3
57 252 5
57 253 2
57 254 2
57 255 4
58 0 4
58 1 1
58 2 4
58 3 7
58 4 5
58 5 9
58 6 7
58 7 8
58 8 1
58 9 10
58 10 6
58 11 4
58 12 9
58 13 5
58 14 8
58 15 3
58 16 3
58 17 1
58 18 4
58 19 9
58 20 9
58 21 6
58 22 4
58 23 4
58 24 6
58 25 7
58 26 7
58 27 6
58 28 3
58 29 2
58 30 6
58 31 3
58 32 2
58 33 3
58 34 2
58 35 1
58 36 3
58 37 9
58 38 5
58 39 2
58 40 5
58 41 6
58 42 6
58 43 8
58 44 2
58 45 9
58 46 7
58 47 3
58 48 1
58 49 3
58 50 1
58 51 8
58 52 7
58 53 4
58 54 9
58 55 9
58 56 8
58 57 6
58 58 5
58 59 10
58 60 3
58 61 7
58 62 2
58 63 7
58 64 5
58 65 5
58 66 1
58 67 8
58 68 10
58 69 7
58 70 9
58 71 10
58 72 7
58 73 10
58 74 2
58 75 6
58 76 5
58 77 2
58 78 6
58 79 5
58 80 8
58 81 9
58 82 9
58 83 10
58 84 7
58 85 2
58 86 9
58 87 8
58 88 7
58 89 10
58 90 7
58 91 2
58 92 2
58 93 8
58 94 6
58 95 8
58 96 2
58 97 8
58 98 1
58 99 10
58 100 10
58 101 1
58 102 7
58 103 5
58 104 6
58 105 9
58 106 8
58 107 9
58 108 1
58 109 6
58 110 2
58 111 2
58 112 10
58 113 8
58 114 7
58 115 8
58 116 7
58 117 2
58 118 10
58 119 9
58 120 6
58 121 8
58 122 5
58 123 10
58 124 3
58 125 5
58 126 3
58 127 10
58 128 8
58 129 10
58 130 3
58 131 3
58 132 7
58 133 7
58 134 8
58 135 2
58 136 7
58 137 6
58 138 4
58 139 9
58 140 2
58 141 8
58 142 6
58 143 8
58 144 1
58 145 7
58 146 9
58 147 7
58 148 9
58 149 7
58 150 3
58 151 8
58 152 1
58 153 4
58 154 6
58 155 9
58 156 8
58 157 8
58 158 2
58 159 8
58 160 5
58 161 1
58 162 6
58 163 5
58 164 2
58 165 2
58 166 6
58 167 4
58 168 8
58 169 1
58 170 8
58 171 5
58 172 2
58 173 4
58 174 7
58 175 4
58 176 6
58 177 4
58 178 8
58 179 9
58 180 1
58 181 8
58 182 1
58 183 3
58 184 7
58 185 5
58 186 9
58 187 7
58 188 5
58 189 3
58 190 8
58 191 7
58 192 2
58 193 6
58 194 8
58 195 3
58 196 8
58 197 1
58 198 9
58 199 5
58 200 2
58 201 1
58 202 9
58 203 4
58 204 7
58 205 4
58 206 4
58 207 7
58 208 3
58 209 10
58 210 8
58 211 10
58 212 7
58 213 2
58 214 10
58 215 4
58 216 5
58 217 2
58 218 10
58 219 7
58 220 4
58 221 5
58 222 2
58 223 5
58 224 2
58 225 1
58 226 8
58 227 9
58 228 10
58 229 4
58 230 8
58 231 10
58 232 1
58 233 3
58 234 4
58 235 5
58 236 5
58 237 9
58 238 4
58 239 9
58 240 8
58 241 2
58 242 2
58 243 1
58 244 7
58 245 8
58 246 5
58 247 3
58 248 6
58 249 10
58 250 9
58 251 1
58 252 1
58 253 10
58 254 6
58 255 2
59 0 5
59 1 10
59 2 8
59 3 2
59 4 4
59 5 9
59 6 5
59 7 4
59 8 6
59 9 1
59 10 4
59 11 5
59 12 10
59 13 1
59 14 3
59 15 2
59 16 9
59 17 9
59 18 5
59 19 7
59 20 5
59 21 1
59 22 10
59 23 2
59 24 8
59 25 7
59 26 1
59 27 6
59 28 5
59 29 9
59 30 5
59 31 9
59 32 6
59 33 6
59 34 9
59 35 2
59 36 8
59 37 2
59 38 1
59 39 8
59 40 9
59 41 4
59 42 5
59 43 7
59 44 5
59 45 4
59 46 3
59 47 9
59 48 5
59 49 4
59 50 3
59 51 8
59 52 3
59 53 3
59 54 5
59 55 5
59 56 1
59 57 6
59 58 3
59 59 1
59 60 4
59 61 8
59 62 1
59 63 5
59 64 2
59 65 5
59 66 2
59 67 8
59 68 2
59 69 10
59 70 6
59 71 6
59 72 10
59 73 3
59 74 3
59 75 9
59 76 10
59 77 4
59 78 1
59 79 1
59 80 4
59 81 10
59 82 5
59 83 9
59 84 1
59 85 10
59 86 9
59 87 5
59 88 8
59 89 4
59 90 10
59 91 2
59 92 4
59 93 8
59 94 2
59 95 3
59 96 6
59 97 8
59 98 6
59 99 7
59 100 1
59 101 5
59 102 2
59 103 10
59 104 2
59 105 5
59 106 6
59 107 10
59 108 10
59 109 5
59 110 6
59 111 5
59 112 5
59 113 10
59 114 5
59 115 10
59 116 2
59 117 9
59 118 5
59 119 2
59 120 2
59 121 4
59 122 9
59 123 2
59 124 4
59 125 5
59 126 3
59 127 5
59 128 10
59 129 5
59 130 2
59 131 1
59 132 8
59 133 6
59 134 5
59 135 8
59 136 8
59 137 1
59 138 9
59 139 1
59 140 2
59 141 10
59 142 5
59 143 5
59 144 9
59 145 5
59 146 1
59 147 2
59 148 7
59 149 10
59 150 1
59 151 9
59 152 10
59 153 10
59 154 5
59 155 4
59 156 5
59 157 3
59 158 6
59 159 4
59 160 2
59 161 5
59 162 9
59 163 10
59 164 9
59 165 9
59 166 5
59 167 7
59 168 1
59 169 3
59 170 4
59 171 1
59 172 2
59 173 7
59 174 8
59 175 7
59 176 9
59 177 3
59 178 9
59 179 9
59 180 2
59 181 2
59 182 5
59 183 7
59 184 4
59 185 6
59 186 3
59 187 7
59 188 10
59 189 3
59 190 10
59 191 7
59 192 10
59 193 5
59 194 4
59 195 8
59 196 9
59 197 10
59 198 7
59 199 3
59 200 4
59 201 2
59 202 8
59 203 1
59 204 10
59 205 6
59 206 8
59 207 9
59 208 10
59 209 7
59 210 10
59 211 4
59 212 5
59 213 10
59 214 7
59 215 10
59 216 4
59 217 3
59 218 10
59 219 6
59 220 3
59 221 3
59 222 7
59 223 7
59 224 9
59 225 10
59 226 5
59 227 3
59 228 3
59 229 7
59 230 1
59 231 2
59 232 4
59 233 8
59 234 7
59 235 2
59 236 8
59 237 6
59 238 1
59 239 8
59 240 10
59 241 8
59 242 10
59 243 5
59 244 10
59 245 5
59 246 6
59 247 6
59 248 8
59 249 2
59 250 8
59 251 10
59 252 10
59 253 1
59 254 1
59 255 10
60 0 3
60 1 1
60 2 2
60 3 9
60 4 7
60 5 2
60 6 7
60 7 9
60 8 2
60 9 7
60 10 4
60 11 9
60 12 1
60 13 9
60 14 8
60 15 9
60 16 1
60 17 8
60 18 9
60 19 7
60 20 1
60 21 10
60 22 3
60 23 10
60 24 8
60 25 9
60 26 1
60 27 4
60 28 1
60 29 8
60 30 6
60 31 9
60 32 7
60 33 6
60 34 10
60 35 1
60 36 6
60 37 3
60 38 10
60 39 10
60 40 7
60 41 1
60 42 10
60 43 4
60 44 4
60 45 2
60 46 7
60 47 5
60 48 2
60 49 7
60 50 3
60 51 6
60 52 8
60 53 9
60 54 4
60 55 1
60 56 8
60 57 4
60 58 7
60 59 9
60 60 4
60 61 1
60 62 4
60 63 1
60 64 8
60 65 9
60 66 9
60 67 3
60 68 10
60 69 5
60 70 9
60 71 10
60 72 9
60 73 1
60 74 8
60 75 4
60 76 7
60 77 5
60 78 9
60 79 4
60 80 8
60 81 7
60 82 9
60 83 4
60 84 7
60 85 5
60 86 5
60 87 1
60 88 2
60 89 9
60 90 6
60 91 6
60 92 2
60 93 7
60 94 4
60 95 4
60 96 3
60 97 1
60 98 2
60 99 10
60 100 1
60 101 6
60 102 6
60 103 7
60 104 5
60 105 6
60 106 10
60 107 4
60 108 6
60 109 2
60 110 1
60 111 7
60 112 8
60 113 9
60 114 3
60 115 3
60 116 7
60 117 9
60 118 3
60 119 5
60 120 7
60 121 1
60 122 3
60 123 6
60 124 10
60 125 2
60 126 4
60 127 9
60 128 4
60 129 2
60 130 10
60 131 9
60 132 2
60 133 5
60 134 9
60 135 9
60 136 3
60 137 9
60 138 8
60 139 3
60 140 7
60 141 2
60 142 9
60 143 1
60 144 6
60 145 1
60 146 3
60 147 4
60 148 8
60 149 4
60 150 9
60 151 4
60 152 6
60 153 6
60 154 3
60 155 2
60 156 4
60 157 3
60 158 10
60 159 1
60 160 3
60 161 8
60 162 7
60 163 6
60 164 9
60 165 9
60 166 9
60 167 2
60 168 2
60 169 10
60 170 4
60 171 6
60 172 6
60 173 10
60 174 5
60 175 8
60 176 3
60 177 1
60 178 5
60 179 2
60 180 7
60 181 8
60 182 10
60 183 6
60 184 9
60 185 3
60 186 3
60 187 3
60 188 5
60 189 4
60 190 10
60 191 6
60 192 1
60 193 8
60 194 4
60 195 1
60 196 2
60 197 4
60 198 8
60 199 7
60 200 5
60 201 1
60 202 10
60 203 4
60 204 6
60 205 9
60 206 8
60 207 1
60 208 2
60 209 6
60 210 10
60 211 3
60 212 3
60 213 9
60 214 5
60 215 9
60 216 3
60 217 8
60 218 7
60 219 2
60 220 6
60 221 10
60 222 9
60 223 6
60 224 8
60 225 6
60 226 4
60 227 1
60 228 10
60 229 9
60 230 10
60 231 2
60 232 8
60 233 7
60 234 9
60 235 10
60 236 7
60 237 7
60 238 5
60 239 6
60 240 8
60 241 4
60 242 2
60 243 6
60 244 8
60 245 6
60 246 8
60 247 3
60 248 6
60 249 10
60 250 3
60 251 10
60 252 9
60 253 7
60 254 3
60 255 8
61 0 10
61 1 7
61 2 8
61 3 6
61 4 10
61 5 6
61 6 7
61 7 2
61 8 4
61 9 10
61 10 8
61 11 8
61 12 5
61 13 2
61 14 4
61 15 6
61 16 10
61 17 3
61 18 6
61 19 1
61 20 6
61 21 7
61 22 2
61 23 3
61 24 9
61 25 3
61 26 3
61 27 2
61 28 4
61 29 8
61 30 6
61 31 7
61 32 10
61 33 3
61 34 2
61 35 7
61 36 7
61 37 5
61 38 7
61 39 2
61 40 10
61 41 2
61 42 4
61 43 2
61 44 6
61 45 8
61 46 2
61 47 1
61 48 6
61 49 9
61 50 7
61 51 3
61 52 9
61 53 6
61 54 10
61 55 3
61 56 10
61 57 8
61 58 2
61 59 2
61 60 10
61 61 9
61 62 4
61 63 6
61 64 2
61 65 8
61 66 3
61 67 6
61 68 8
61 69 6
61 70 10
61 71 6
61 72 6
61 73 9
61 74 10
61 75 9
61 76 8
61 77 2
61 78 2
61 79 7
61 80 7
61 81 1
61 82 6
61 83 6
61 84 6
61 85 3
61 86 3
61 87 1
61 88 1
61 89 3
61 90 9
61 91 9
61 92 8
61 93 5
61 94 1
61 95 1
61 96 5
61 97 10
61 98 10
61 99 8
61 100 4
61 101 8
61 102 2
61 103 1
61 104 5
61 105 3
61 106 10
61 107 5
61 108 8
61 109 7
61 110 3
61 111 8
61 112 9
61 113 1
61 114 7
61 115 1
61 116 8
61 117 5
61 118 5
61 119 1
61 120 6
61 121 5
61 122 8
61 123 4
61 124 7
61 125 2
61 126 7
61 127 4
61 128 4
61 129 6
61 130 7
61 131 8
61 132 6
61 133 7
61 134 4
61 135 7
61 136 8
61 137 5
61 138 4
61 139 1
61 140 1
61 141 6
61 142 3
61 143 4
61 144 7
61 145 2
61 146 4
61 147 4
61 148 3
61 149 7
61 150 1
61 151 4
61 152 10
61 153 3
61 154 3
61 155 1
61 156 4
61 157 7
61 158 8
61 159 6
61 160 5
61 161 3
61 162 1
61 163 3
61 164 7
61 165 10
61 166 8
61 167 2
61 168 5
61 169 9
61 170 5
61 171 4
61 172 8
61 173 7
61 174 3
61 175 2
61 176 9
61 177 8
61 178 2
61 179 7
61 180 9
61 181 5
61 182 2
61 183 10
61 184 6
61 185 6
61 186 4
61 187 6
61 188 8
61 189 5
61 190 9
61 191 6
61 192 4
61 193 4
61 194 8
61 195 5
61 196 8
61 197 6
61 198 10
61 199 10
61 200 3
61 201 3
61 202 6
61 203 2
61 204 5
61 205 2
61 206 4
61 207 8
61 208 1
61 209 3
61 210 3
61 211 2
61 212 5
61 213 7
61 214 3
61 215 1
61 216 2
61 217 8
61 218 8
61 219 8
61 220 2
61 221 4
61 222 3
61 223 9
61 224 1
61 225 10
61 226 8
61 227 10
61 228 7
61 229 10
61 230 10
61 231 4
61 232 2
61 233 8
61 234 7
61 235 1
61 236 8
61 237 8
61 238 5
61 239 5
61 240 1
61 241 7
61 242 6
61 243 10
61 244 1
61 245 3
61 246 9
61 247 7
61 248 10
61 249 10
61 250 3
61 251 7
61 252 4
61 253 6
61 254 8
61 255 6
62 0 1
62 1 7
62 2 1
62 3 7
62 4 10
62 5 7
62 6 6
62 7 3
62 8 10
62 9 1
62 10 4
62 11 4
62 12 9
62 13 6
62 14 1
62 15 3
62 16 9
62 17 6
62 18 10
62 19 3
62 20 1
62 21 10
62 22 2
62 23 8
62 24 7
62 25 5
62 26 1
62 27 6
62 28 7
62 29 5
62 30 6
62 31 3
62 32 8
62 33 3
62 34 2
62 35 3
62 36 6
62 37 3
62 38 5
62 39 8
62 40 1
62 41 6
62 42 5
62 43 4
62 44 9
62 45 2
62 46 1
62 47 3
62 48 8
62 49 3
62 50 7
62 51 5
62 52 5
62 53 2
62 54 8
62 55 7
62 56 10
62 57 8
62 58 10
62 59 3
62 60 2
62 61 9
62 62 2
62 63 10
62 64 4
62 65 9
62 66 4
62 67 8
62 68 1
62 69 1
62 70 6
62 71 4
62 72 8
62 73 10
62 74 9
62 75 9
62 76 3
62 77 3
62 78 7
62 79 1
62 80 3
62 81 10
62 82 1
62 83 8
62 84 6
62 85 2
62 86 9
62 87 4
62 88 5
62 89 9
62 90 7
62 91 3
62 92 1
62 93 10
62 94 4
62 95 8
62 96 9
62 97 6
62 98 10
62 99 2
62 100 1
62 101 1
62 102 6
62 103 9
62 104 6
62 105 7
62 106 6
62 107 4
62 108 9
62 109 4
62 110 2
62 111 10
62 112 9
62 113 6
62 114 10
62 115 7
62 116 9
62 117 8
62 118 5
62 119 2
62 120 9
62 121 3
62 122 5
62 123 6
62 124 7
62 125 8
62 126 7
62 127 2
62 128 2
62 129 6
62 130 9
62 131 6
62 132 4
62 133 5
62 134 2
62 135 10
62 136 7
62 137 3
62 138 10
62 139 10
62 140 3
62 141 9
62 142 3
62 143 5
62 144 10
62 145 1
62 146 3
62 147 5
62 148 9
62 149 5
62 150 4
62 151 6
62 152 2
62 153 6
62 154 6
62 155 7
62 156 10
62 157 9
62 158 3
62 159 5
62 160 5
62 161 8
62 162 8
62 163 7
62 164 6
62 165 1
62 166 1
62 167 4
62 168 8
62 169 6
62 170 8
62 171 10
62 172 7
62 173 1
62 174 1
62 175 2
62 176 6
62 177 5
62 178 7
62 179 1
62 180 4
62 181 4
62 182 1
62 183 4
62 184 1
62 185 5
62 186 9
62 187 2
62 188 8
62 189 8
62 190 1
62 191 5
62 192 10
62 193 8
62 194 2
62 195 6
62 196 4
62 197 2
62 198 4
62 199 3
62 200 1
62 201 6
62 202 7
62 203 3
62 204 6
62 205 4
62 206 3
62 207 3
62 208 2
62 209 5
62 210 8
62 211 9
62 212 2
62 213 6
62 214 5
62 215 7
62 216 6
62 217 9
62 218 8
62 219 8
62 220 3
62 221 2
62 222 4
62 223 1
62 224 8
62 225 6
62 226 3
62 227 10
62 228 1
62 229 10
62 230 1
62 231 3
62 232 2
62 233 7
62 234 8
62 235 6
62 236 6
62 237 6
62 238 1
62 239 6
62 240 5
62 241 2
62 242 3
62 243 7
62 244 9
62 245 10
62 246 5
62 247 10
62 248 2
62 249 9
62 250 5
62 251 9
62 252 2
62 253 7
62 254 6
62 255 3
63 0 3
63 1 1
63 2 2
63 3 9
63 4 3
63 5 4
63 6 8
63 7 6
63 8 7
63 9 3
63 10 10
63 11 4
63 12 1
63 13 9
63 14 8
63 15 1
63 16 6
63 17 4
63 18 6
63 19 4
63 20 2
63 21 8
63 22 8
63 23 5
63 24 1
63 25 10
63 26 7
63 27 10
63 28 10
63 29 10
63 30 9
63 31 8
63 32 5
63 33 9
63 34 7
63 35 6
63 36 4
63 37 5
63 38 3
63 39 9
63 40 7
63 41 4
63 42 8
63 43 10
63 44 4
63 45 5
63 46 3
63 47 8
63 48 3
63 49 7
63 50 7
63 51 1
63 52 2
63 53 10
63 54 9
63 55 3
63 56 10
63 57 2
63 58 4
63 59 3
63 60 4
63 61 3
63 62 4
63 63 4
63 64 1
63 65 8
63 66 1
63 67 8
63 68 10
63 69 9
63 70 3
63 71 8
63 72 4
63 73 8
63 74 10
63 75 7
63 76 2
63 77 2
63 78 2
63 79 9
63 80 1
63 81 6
63 82 8
63 83 3
63 84 3
63 85 7
63 86 6
63 87 5
63 88 10
63 89 8
63 90 3
63 91 6
63 92 4
63 93 3
63 94 6
63 95 3
63 96 10
63 97 10
63 98 10
63 99 4
63 100 7
63 101 4
63 102 8
63 103 7
63 104 8
63 105 8
63 106 9
63 107 4
63 108 7
63 109 5
63 110 6
63 111 10
63 112 2
63 113 6
63 114 7
63 115 10
63 116 3
63 117 6
63 118 1
63 119 10
63 120 1
63 121 3
63 122 2
63 123 5
63 124 6
63 125 3
63 126 10
63 127 2
63 128 9
63 129 6
63 130 7
63 131 8
63 132 3
63 133 2
63 134 5
63 135 4
63 136 9
63 137 2
63 138 7
63 139 2
63 140 9
63 141 10
63 142 10
63 143 1
63 144 5
63 145 3
63 146 3
